size	colour	x	y	key	showSelectedlegendcolour	clickSelects	PANEL	fill
2.61988267474751	#00C094	4.724	71.5669024390244	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	3	#00C094
3.62823174497221	#A58AFF	7.915	41.7109268292683	Afghanistan	South Asia	Afghanistan	3	#A58AFF
2.89476976486612	#C49A00	3.527	71.8093658536585	Albania	Europe & Central Asia (all income levels)	Albania	3	#C49A00
2.91790902591829	#C49A00	2.566	68.1938536585366	Armenia	Europe & Central Asia (all income levels)	Armenia	3	#C49A00
3.53564057175736	#FB61D7	7.194	41.0418048780488	Angola	Sub-Saharan Africa (all income levels)	Angola	3	#FB61D7
4.76420745216824	#53B400	3.037	71.1005365853659	Argentina	Latin America & Caribbean (all income levels)	Argentina	3	#53B400
3.35085515829913	#C49A00	1.43	75.1441463414634	Austria	Europe & Central Asia (all income levels)	Austria	3	#C49A00
3.99536040165866	#F8766D	1.831	76.4326829268293	Australia	East Asia & Pacific (all income levels)	Australia	3	#F8766D
2.10528744018086	#53B400	2.291	73.296243902439	Aruba	Latin America & Caribbean (all income levels)	Aruba	3	#53B400
3.29703728461609	#C49A00	2.8	65.3691463414634	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	3	#C49A00
3.04717839938878	#C49A00	1.836	70.1033658536585	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	3	#C49A00
2.24172845697044	#53B400	1.77	74.0576585365854	Barbados	Latin America & Caribbean (all income levels)	Barbados	3	#53B400
6.96141697295478	#A58AFF	4.925	58.4469756097561	Bangladesh	South Asia	Bangladesh	3	#A58AFF
3.54375095139186	#C49A00	1.56	75.5658536585366	Belgium	Europe & Central Asia (all income levels)	Belgium	3	#C49A00
3.41797644145476	#FB61D7	6.93	48.3152195121951	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	3	#FB61D7
3.47015227015825	#C49A00	1.97	71.6043902439024	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	3	#C49A00
2.32941257093911	#00C094	3.991	72.1399268292683	Bahrain	Middle East & North Africa (all income levels)	Bahrain	3	#00C094
3.12663743207303	#FB61D7	6.503	47.4061219512195	Burundi	Sub-Saharan Africa (all income levels)	Burundi	3	#FB61D7
3.06102604342407	#FB61D7	6.858	47.780487804878	Benin	Sub-Saharan Africa (all income levels)	Benin	3	#FB61D7
2.23426437819151	#F8766D	3.668	73.1040487804878	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	3	#F8766D
3.248488985955	#53B400	4.989	57.628512195122	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	3	#53B400
7.90057502370561	#53B400	3.039	65.5726097560976	Brazil	Latin America & Caribbean (all income levels)	Brazil	3	#53B400
2.23673476971564	#53B400	2.683	69.3984634146342	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	3	#53B400
2.34793651593128	#A58AFF	6.036	51.1797073170732	Bhutan	South Asia	Bhutan	3	#A58AFF
2.55722372794504	#FB61D7	5.036	63.9629756097561	Botswana	Sub-Saharan Africa (all income levels)	Botswana	3	#FB61D7
3.56224776776861	#C49A00	2.04	71.3414634146341	Belarus	Europe & Central Asia (all income levels)	Belarus	3	#C49A00
2.1987164361614	#53B400	4.671	72.1526829268293	Belize	Latin America & Caribbean (all income levels)	Belize	3	#53B400
4.54547138240918	#00B6EB	1.68	76.8092682926829	Canada	North America	Canada	3	#00B6EB
4.80601150768211	#FB61D7	7.005	46.6737804878049	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	Congo, Dem. Rep.	3	#FB61D7
2.81862201712906	#FB61D7	5.868	49.4179756097561	Central African Republic	Sub-Saharan Africa (all income levels)	Central African Republic	3	#FB61D7
2.73542148335196	#FB61D7	5.511	56.8356829268293	Congo, Rep.	Sub-Saharan Africa (all income levels)	Congo, Rep.	3	#FB61D7
3.2592473461776	#C49A00	1.57	77.2265853658537	Switzerland	Europe & Central Asia (all income levels)	Switzerland	3	#C49A00
3.65050927603476	#FB61D7	6.543	53.014243902439	Cote d'Ivoire	Sub-Saharan Africa (all income levels)	Cote d'Ivoire	3	#FB61D7
3.75256126306677	#53B400	2.649	72.955512195122	Chile	Latin America & Caribbean (all income levels)	Chile	3	#53B400
3.65445023170077	#FB61D7	6.08	53.2797317073171	Cameroon	Sub-Saharan Africa (all income levels)	Cameroon	3	#FB61D7
18.2955569532113	#F8766D	2.532	69.0271219512195	China	East Asia & Pacific (all income levels)	China	3	#F8766D
4.7770783625544	#53B400	3.211	68.0610975609756	Colombia	Latin America & Caribbean (all income levels)	Colombia	3	#53B400
2.83742418424534	#53B400	3.323	75.3323414634147	Costa Rica	Latin America & Caribbean (all income levels)	Costa Rica	3	#53B400
3.58189497096278	#53B400	1.81	74.4129512195122	Cuba	Latin America & Caribbean (all income levels)	Cuba	3	#53B400
2.28078463141324	#FB61D7	5.565	64.1561951219512	Cape Verde	Sub-Saharan Africa (all income levels)	Cape Verde	3	#FB61D7
