size	colour	x	y	key	showSelectedlegendcolour	clickSelects	PANEL	fill
2.67549110191576	#00C094	4.193	72.4153170731707	United Arab Emirates	Middle East & North Africa (all income levels)	United Arab Emirates	3	#00C094
3.7425573383445	#A58AFF	7.984	42.636	Afghanistan	South Asia	Afghanistan	3	#A58AFF
2.91123075483842	#C49A00	3.058	71.5314878048781	Albania	Europe & Central Asia (all income levels)	Albania	3	#C49A00
2.91810241679157	#C49A00	2.482	67.7360731707317	Armenia	Europe & Central Asia (all income levels)	Armenia	3	#C49A00
3.60131550642685	#FB61D7	7.144	41.2088780487805	Angola	Sub-Saharan Africa (all income levels)	Angola	3	#FB61D7
4.82297102063776	#53B400	2.956	71.7179268292683	Argentina	Latin America & Caribbean (all income levels)	Argentina	3	#53B400
3.36590102506312	#C49A00	1.5	75.5678048780488	Austria	Europe & Central Asia (all income levels)	Austria	3	#C49A00
4.04026594790012	#F8766D	1.849	77.2756097560976	Australia	East Asia & Pacific (all income levels)	Australia	3	#F8766D
2.10927127373504	#53B400	2.221	73.4331219512195	Aruba	Latin America & Caribbean (all income levels)	Aruba	3	#53B400
3.32251400312335	#C49A00	2.87	64.4241463414634	Azerbaijan	Europe & Central Asia (all income levels)	Azerbaijan	3	#C49A00
3.02501237387846	#C49A00	1.645	66.3856829268293	Bosnia and Herzegovina	Europe & Central Asia (all income levels)	Bosnia and Herzegovina	3	#C49A00
2.24306003579844	#53B400	1.739	74.5583658536585	Barbados	Latin America & Caribbean (all income levels)	Barbados	3	#53B400
7.14744458248587	#A58AFF	4.356	59.9897073170732	Bangladesh	South Asia	Bangladesh	3	#A58AFF
3.55175781848354	#C49A00	1.57	76.1921951219512	Belgium	Europe & Central Asia (all income levels)	Belgium	3	#C49A00
3.47576908419455	#FB61D7	6.794	48.5274146341463	Burkina Faso	Sub-Saharan Africa (all income levels)	Burkina Faso	3	#FB61D7
3.44125012355199	#C49A00	1.65	71.5609756097561	Bulgaria	Europe & Central Asia (all income levels)	Bulgaria	3	#C49A00
2.34527254277565	#00C094	3.567	72.6096829268293	Bahrain	Middle East & North Africa (all income levels)	Bahrain	3	#00C094
3.17573403260117	#FB61D7	6.492	45.6215365853659	Burundi	Sub-Saharan Africa (all income levels)	Burundi	3	#FB61D7
3.11607109067619	#FB61D7	6.677	49.1231219512195	Benin	Sub-Saharan Africa (all income levels)	Benin	3	#FB61D7
2.24511268685348	#F8766D	3.435	73.9232195121951	Brunei Darussalam	East Asia & Pacific (all income levels)	Brunei Darussalam	3	#F8766D
3.29355699290938	#53B400	4.866	59.3024146341464	Bolivia	Latin America & Caribbean (all income levels)	Bolivia	3	#53B400
8.05583173144316	#53B400	2.717	66.734243902439	Brazil	Latin America & Caribbean (all income levels)	Brazil	3	#53B400
2.24351927051358	#53B400	2.631	69.4571219512195	Bahamas, The	Latin America & Caribbean (all income levels)	Bahamas, The	3	#53B400
2.35398032781543	#A58AFF	5.573	53.3589512195122	Bhutan	South Asia	Bhutan	3	#A58AFF
2.58287460862988	#FB61D7	4.542	63.648	Botswana	Sub-Saharan Africa (all income levels)	Botswana	3	#FB61D7
3.56640825844315	#C49A00	1.8	70.3780487804878	Belarus	Europe & Central Asia (all income levels)	Belarus	3	#C49A00
2.20613635609928	#53B400	4.436	72.6361707317073	Belize	Latin America & Caribbean (all income levels)	Belize	3	#53B400
4.6052197203888	#00B6EB	1.7	77.5534146341464	Canada	North America	Canada	3	#00B6EB
4.95553449451275	#FB61D7	7.112	46.8238292682927	Congo, Dem. Rep.	Sub-Saharan Africa (all income levels)	Congo, Dem. Rep.	3	#FB61D7
2.84533715853222	#FB61D7	5.734	48.4149756097561	Central African Republic	Sub-Saharan Africa (all income levels)	Central African Republic	3	#FB61D7
